Product_ID,Category,Price,Discount_Percentage,Promotion_Type,Units_Sold,Store_Location,Season,Customer_Segment,Date,Revenue,Competitor_Price,Ad_Spend,Stock_Availability,Customer_Rating,Returns,Discounted_Price
PROD012848,Electronics,35.52,5.0,Cashback,3.0,Florida,Winter,Loyalty,2022-02-12,101.232,193.44,183.66,Out of Stock,3.0,,33.744
PROD012849,Clothing,38.39,,Discount,4.0,Texas,Winter,Regular,2023-04-05,153.56,221.87,741.67,Out of Stock,1.0,2.0,38.39
PROD012850,Electronics,46.96,5.0,BOGO,5.0,California,Spring,Regular,2023-08-20,223.06,5.08,202.82,In Stock,4.0,0.0,44.612
PROD012851,Furniture,419.88,5.0,Discount,2.0,California,Fall,Loyalty,2022-07-25,797.7719999999999,308.59,146.71,In Stock,1.0,,398.88599999999997
PROD012852,Electronics,72.53,10.0,BOGO,3.0,New York,Fall,Regular,2022-04-16,195.83100000000002,309.12,290.98,Out of Stock,2.0,,65.277
PROD012853,Clothing,199.17,10.0,BOGO,4.0,California,Winter,Loyalty,2022-09-18,717.012,167.33,376.02,In Stock,5.0,1.0,179.253
PROD012854,Electronics,322.61,0.0,BOGO,,New York,Summer,Loyalty,2023-03-14,,155.78,289.59,In Stock,,,322.61
PROD012855,Clothing,115.3,5.0,Cashback,1.0,California,Fall,Budget,2023-04-10,109.535,167.44,924.87,Out of Stock,2.0,1.0,109.535
PROD012856,Beauty,246.73,10.0,Cashback,4.0,Florida,Spring,Premium,2023-12-30,888.228,23.31,477.57,Out of Stock,3.0,0.0,222.057
PROD012857,Beauty,127.11,,BOGO,3.0,Illinois,Winter,Premium,2023-12-21,381.33,376.86,422.98,Out of Stock,4.0,2.0,127.11
PROD012858,Furniture,422.75,20.0,None,4.0,New York,Spring,Premium,2023-12-04,1352.8000000000002,267.41,602.84,In Stock,5.0,2.0,338.20000000000005
PROD012859,Furniture,459.09,,BOGO,2.0,Illinois,Fall,Regular,2022-08-22,918.18,423.03,360.32,In Stock,,2.0,459.09
PROD012860,Groceries,38.53,20.0,None,2.0,Illinois,Spring,Regular,2023-05-13,61.648,37.54,656.43,In Stock,5.0,0.0,30.824
PROD012861,Clothing,489.98,10.0,None,1.0,New York,Spring,Loyalty,2022-05-17,440.982,332.73,589.98,In Stock,1.0,1.0,440.982
PROD012862,Furniture,291.51,10.0,Discount,1.0,Texas,Spring,Loyalty,2023-10-05,262.359,79.62,815.42,Out of Stock,3.0,1.0,262.359
PROD012863,Beauty,88.98,0.0,Cashback,2.0,Illinois,Fall,Loyalty,2023-02-09,177.96,408.12,279.51,Out of Stock,1.0,2.0,88.98
PROD012864,Clothing,353.79,0.0,Cashback,4.0,Texas,Winter,Budget,2022-10-05,1415.16,112.03,845.25,In Stock,5.0,0.0,353.79
PROD012865,Groceries,422.31,20.0,BOGO,3.0,Illinois,Fall,Premium,2023-10-14,1013.5440000000001,429.45,448.41,In Stock,5.0,1.0,337.848
PROD012866,Electronics,371.23,20.0,None,3.0,New York,Spring,Premium,2023-06-28,890.9520000000001,413.29,135.59,Out of Stock,1.0,1.0,296.98400000000004
PROD012867,Groceries,355.8,20.0,BOGO,2.0,California,Winter,Loyalty,2022-02-09,569.2800000000001,116.7,368.49,In Stock,2.0,0.0,284.64000000000004
PROD012868,Groceries,301.81,5.0,Discount,1.0,Illinois,Winter,Premium,2023-04-07,286.7195,374.2,303.85,Out of Stock,5.0,2.0,286.7195
PROD012869,Beauty,231.19,,Cashback,,Florida,Winter,Loyalty,2022-05-06,,241.47,308.58,Out of Stock,1.0,,231.19
PROD012870,Beauty,165.22,0.0,None,5.0,Illinois,Spring,Loyalty,2023-09-17,826.1,416.38,684.67,Out of Stock,1.0,2.0,165.22
PROD012871,Beauty,237.92,15.0,Discount,,Illinois,Fall,Regular,2023-06-01,,439.58,902.11,In Stock,5.0,1.0,202.23199999999997
PROD012872,Electronics,221.22,0.0,Discount,1.0,Texas,Summer,Regular,2022-07-31,221.22,22.71,687.58,Out of Stock,1.0,1.0,221.22
PROD012873,Electronics,448.22,0.0,Discount,3.0,Illinois,Fall,Premium,2022-07-02,1344.66,145.73,744.83,In Stock,,2.0,448.22
PROD012874,Electronics,449.35,20.0,None,4.0,Florida,Summer,Premium,2023-12-24,1437.92,173.39,289.16,In Stock,3.0,0.0,359.48
PROD012875,Groceries,352.65,,Discount,5.0,Illinois,Spring,Regular,2022-10-17,1763.25,199.84,765.43,In Stock,1.0,,352.65
PROD012876,Furniture,306.36,15.0,BOGO,1.0,Texas,Spring,Premium,2023-03-09,260.406,498.07,91.41,Out of Stock,3.0,1.0,260.406
PROD012877,Furniture,89.37,10.0,BOGO,5.0,Illinois,Winter,Regular,2023-11-05,402.165,219.16,394.69,Out of Stock,2.0,,80.433
PROD012878,Furniture,118.66,20.0,None,1.0,Florida,Spring,Regular,2023-04-29,94.928,84.11,239.51,Out of Stock,3.0,0.0,94.928
PROD012879,Furniture,173.31,10.0,Discount,3.0,New York,Winter,Budget,2022-12-03,467.937,96.52,961.8,In Stock,1.0,,155.979
PROD012880,Groceries,251.96,5.0,Discount,5.0,Texas,Winter,Premium,2023-01-19,1196.81,468.89,777.04,In Stock,,2.0,239.362
PROD012881,Furniture,289.52,0.0,Discount,,Texas,Summer,Regular,2022-03-01,,390.96,396.35,In Stock,4.0,,289.52
PROD012882,Clothing,331.74,10.0,BOGO,5.0,California,Summer,Loyalty,2022-05-25,1492.8300000000002,42.92,446.66,Out of Stock,3.0,2.0,298.56600000000003
PROD012883,Clothing,302.41,20.0,Cashback,2.0,Florida,Fall,Regular,2023-07-21,483.85600000000005,474.8,32.47,In Stock,2.0,2.0,241.92800000000003
PROD012884,Beauty,269.65,,Cashback,5.0,New York,Fall,Regular,2023-01-16,1348.25,480.18,882.81,Out of Stock,3.0,,269.65
PROD012885,Beauty,416.75,,Discount,2.0,Florida,Summer,Premium,2023-11-27,833.5,402.3,741.96,In Stock,5.0,,416.75
PROD012886,Electronics,198.03,20.0,Discount,,Texas,Winter,Premium,2022-08-03,,408.0,601.49,Out of Stock,1.0,2.0,158.424
PROD012887,Clothing,220.1,15.0,None,1.0,New York,Winter,Loyalty,2022-10-27,187.08499999999998,342.62,789.79,In Stock,1.0,,187.08499999999998
PROD012888,Electronics,237.18,10.0,None,5.0,Texas,Fall,Budget,2022-02-23,1067.3100000000002,440.48,275.05,Out of Stock,2.0,,213.46200000000002
PROD012889,Beauty,361.35,,None,2.0,Illinois,Winter,Budget,2023-11-30,722.7,464.79,128.93,In Stock,4.0,0.0,361.35
PROD012890,Beauty,54.35,15.0,None,2.0,New York,Summer,Premium,2023-07-13,92.395,61.42,838.21,In Stock,3.0,2.0,46.1975
PROD012891,Groceries,187.64,,BOGO,,New York,Winter,Regular,2022-05-16,,41.46,500.88,In Stock,,2.0,187.64
PROD012892,Furniture,113.12,0.0,Cashback,,Texas,Winter,Premium,2023-07-28,,194.33,933.15,Out of Stock,,1.0,113.12
PROD012893,Furniture,139.93,20.0,Cashback,4.0,California,Winter,Regular,2023-11-05,447.77600000000007,300.14,552.95,In Stock,,2.0,111.94400000000002
PROD012894,Groceries,337.96,,BOGO,1.0,Illinois,Fall,Loyalty,2022-09-29,337.96,75.07,674.13,Out of Stock,1.0,1.0,337.96
PROD012895,Furniture,56.17,15.0,Discount,4.0,California,Summer,Loyalty,2023-01-09,190.978,252.25,885.21,In Stock,5.0,,47.7445
PROD012896,Clothing,7.2,,None,2.0,California,Winter,Premium,2022-03-06,14.4,159.74,795.31,Out of Stock,1.0,,7.2
PROD012897,Beauty,143.97,5.0,BOGO,3.0,New York,Winter,Premium,2023-07-07,410.3145,422.69,375.46,Out of Stock,2.0,0.0,136.7715
PROD012898,Beauty,424.25,10.0,BOGO,3.0,New York,Summer,Loyalty,2022-11-19,1145.475,277.38,332.22,In Stock,3.0,1.0,381.825
PROD012899,Groceries,287.05,10.0,None,2.0,Florida,Spring,Budget,2022-05-01,516.69,482.19,110.89,Out of Stock,3.0,1.0,258.345
PROD012900,Electronics,487.74,15.0,Discount,2.0,New York,Fall,Budget,2023-10-02,829.158,229.72,331.7,Out of Stock,5.0,2.0,414.579
PROD012901,Clothing,173.8,15.0,Cashback,2.0,Illinois,Summer,Regular,2023-03-03,295.46000000000004,76.53,950.94,Out of Stock,2.0,,147.73000000000002
PROD012902,Groceries,,15.0,None,2.0,New York,Spring,Premium,2022-01-23,688.8399999999999,183.02,304.78,In Stock,,,344.41999999999996
PROD012903,Furniture,372.33,10.0,None,,Illinois,Spring,Budget,2023-05-02,,222.71,665.34,In Stock,4.0,2.0,335.097
PROD012904,Groceries,437.91,5.0,None,,New York,Summer,Loyalty,2023-08-09,,440.31,198.45,In Stock,1.0,,416.0145
PROD012905,Electronics,267.72,20.0,Cashback,2.0,Florida,Spring,Loyalty,2022-12-19,428.3520000000001,204.97,974.16,In Stock,,1.0,214.17600000000004
PROD012906,Beauty,384.91,20.0,BOGO,3.0,California,Spring,Budget,2022-02-13,923.7840000000001,289.75,75.62,Out of Stock,3.0,1.0,307.92800000000005
PROD012907,Beauty,318.17,0.0,Cashback,,Illinois,Fall,Budget,2022-08-10,,454.71,969.85,Out of Stock,2.0,,318.17
PROD012908,Beauty,311.39,,Discount,5.0,Texas,Fall,Budget,2023-12-27,1556.9499999999998,138.37,657.82,Out of Stock,2.0,0.0,311.39
PROD012909,Beauty,482.1,15.0,Cashback,2.0,New York,Fall,Loyalty,2022-02-17,819.57,348.79,816.85,In Stock,4.0,0.0,409.785
PROD012910,Beauty,215.64,15.0,None,4.0,New York,Winter,Loyalty,2023-11-28,733.1759999999999,249.65,625.66,Out of Stock,2.0,1.0,183.29399999999998
PROD012911,Furniture,12.46,20.0,Cashback,5.0,New York,Summer,Premium,2023-07-01,49.84000000000001,487.11,879.36,In Stock,2.0,1.0,9.968000000000002
PROD012912,Groceries,310.61,5.0,None,1.0,New York,Spring,Budget,2022-11-29,295.0795,116.91,511.73,Out of Stock,1.0,1.0,295.0795
PROD012913,Groceries,109.68,10.0,Cashback,4.0,Florida,Summer,Premium,2023-05-21,394.848,393.57,369.02,In Stock,3.0,2.0,98.712
PROD012914,Furniture,157.09,5.0,Cashback,1.0,Texas,Winter,Loyalty,2023-03-16,149.2355,142.22,989.56,In Stock,4.0,1.0,149.2355
PROD012915,Groceries,236.66,5.0,Cashback,1.0,Florida,Fall,Loyalty,2023-01-03,224.827,90.14,536.32,In Stock,4.0,,224.827
PROD012916,Clothing,459.04,10.0,BOGO,3.0,Texas,Winter,Premium,2022-09-16,1239.4080000000001,173.31,444.52,Out of Stock,3.0,,413.136
PROD012917,Clothing,13.46,15.0,BOGO,2.0,Texas,Fall,Loyalty,2022-12-31,22.882,203.31,338.57,Out of Stock,4.0,0.0,11.441
PROD012918,Electronics,245.65,20.0,BOGO,2.0,Florida,Summer,Premium,2023-01-04,393.04,248.36,220.72,In Stock,4.0,,196.52
PROD012919,Clothing,423.4,0.0,Cashback,1.0,Illinois,Summer,Budget,2022-04-05,423.4,428.37,980.15,In Stock,4.0,1.0,423.4
PROD012920,Furniture,399.61,,Cashback,,California,Summer,Budget,2023-07-10,,417.13,134.59,In Stock,2.0,,399.61
PROD012921,Beauty,48.1,0.0,Cashback,1.0,California,Summer,Premium,2023-03-05,48.1,349.97,558.75,In Stock,1.0,1.0,48.1
PROD012922,Groceries,48.86,0.0,Cashback,3.0,Florida,Summer,Regular,2022-06-04,146.57999999999998,140.0,858.21,In Stock,1.0,,48.86
PROD012923,Beauty,149.03,,Cashback,3.0,Texas,Spring,Loyalty,2023-08-14,447.09000000000003,74.46,814.34,Out of Stock,1.0,,149.03
PROD012924,Beauty,197.76,0.0,Cashback,,New York,Fall,Regular,2022-07-08,,288.58,563.09,Out of Stock,,1.0,197.76
PROD012925,Groceries,333.33,15.0,Cashback,4.0,New York,Summer,Loyalty,2023-12-02,1133.322,83.06,732.87,In Stock,2.0,2.0,283.3305
PROD012926,Electronics,,5.0,None,2.0,Illinois,Fall,Budget,2023-10-26,366.60499999999996,291.17,27.74,In Stock,,1.0,183.30249999999998
PROD012927,Groceries,420.04,0.0,Discount,,Florida,Summer,Regular,2023-10-18,,113.0,677.88,In Stock,1.0,0.0,420.04
PROD012928,Groceries,146.43,20.0,Discount,1.0,Texas,Summer,Loyalty,2023-08-14,117.144,295.01,938.02,Out of Stock,5.0,2.0,117.144
PROD012929,Clothing,56.37,20.0,Discount,2.0,Florida,Spring,Regular,2023-09-21,90.19200000000001,215.31,385.25,In Stock,1.0,0.0,45.096000000000004
PROD012930,Electronics,16.55,20.0,BOGO,2.0,Texas,Summer,Budget,2022-05-21,26.480000000000004,52.23,318.96,In Stock,4.0,,13.240000000000002
PROD012931,Groceries,393.6,15.0,None,5.0,New York,Summer,Loyalty,2023-07-14,1672.8,132.27,280.33,In Stock,,,334.56
PROD012932,Groceries,428.03,10.0,BOGO,,Illinois,Fall,Loyalty,2022-11-03,,322.08,797.99,Out of Stock,1.0,1.0,385.227
PROD012933,Furniture,175.89,10.0,Cashback,3.0,Florida,Winter,Premium,2023-12-09,474.90299999999996,384.52,268.69,In Stock,1.0,0.0,158.301
PROD012934,Furniture,150.23,15.0,BOGO,,Illinois,Winter,Loyalty,2023-04-01,,135.86,620.82,In Stock,2.0,1.0,127.69549999999998
PROD012935,Clothing,253.35,20.0,BOGO,1.0,New York,Summer,Budget,2023-01-16,202.68,142.19,598.4,In Stock,2.0,,202.68
PROD012936,Clothing,491.42,5.0,None,5.0,Florida,Summer,Loyalty,2023-01-24,2334.245,361.25,215.16,In Stock,2.0,,466.849
PROD012937,Groceries,305.24,0.0,Cashback,5.0,Illinois,Winter,Budget,2022-10-16,1526.2,490.23,255.72,In Stock,5.0,2.0,305.24
PROD012938,Groceries,120.9,15.0,Discount,2.0,Texas,Summer,Budget,2022-06-15,205.53,302.1,365.02,In Stock,3.0,0.0,102.765
PROD012939,Beauty,205.61,20.0,Cashback,5.0,Florida,Spring,Budget,2022-08-07,822.4400000000002,235.0,745.91,Out of Stock,5.0,,164.48800000000003
PROD012940,Electronics,124.0,,None,1.0,Texas,Spring,Premium,2022-07-04,124.0,69.37,764.56,Out of Stock,5.0,0.0,124.0
PROD012941,Clothing,82.95,0.0,BOGO,1.0,California,Fall,Regular,2023-08-22,82.95,70.09,435.13,Out of Stock,2.0,0.0,82.95
PROD012942,Groceries,141.83,,None,1.0,Texas,Spring,Loyalty,2022-12-03,141.83,369.09,602.15,Out of Stock,,1.0,141.83
PROD012943,Clothing,125.87,10.0,BOGO,,California,Spring,Loyalty,2022-08-18,,300.81,544.55,Out of Stock,3.0,2.0,113.283
PROD012944,Electronics,387.58,,None,3.0,Florida,Summer,Loyalty,2023-04-03,1162.74,132.12,829.66,In Stock,5.0,,387.58
PROD012945,Clothing,383.07,,BOGO,5.0,Florida,Summer,Loyalty,2023-08-19,1915.35,94.37,737.37,In Stock,1.0,2.0,383.07
PROD012946,Beauty,472.88,0.0,Discount,4.0,Texas,Winter,Premium,2022-07-02,1891.52,308.77,388.32,Out of Stock,4.0,2.0,472.88
PROD012947,Beauty,168.77,15.0,None,,Florida,Winter,Regular,2022-07-04,,388.63,787.26,Out of Stock,1.0,0.0,143.4545
PROD012948,Clothing,412.36,10.0,Discount,,Illinois,Winter,Premium,2022-12-28,,308.5,679.96,In Stock,,0.0,371.124
PROD012949,Electronics,362.75,20.0,None,4.0,Texas,Summer,Premium,2022-05-31,1160.8,474.17,202.59,Out of Stock,4.0,,290.2
PROD012950,Beauty,211.59,0.0,Discount,5.0,New York,Spring,Loyalty,2023-04-25,1057.95,296.11,580.86,Out of Stock,4.0,2.0,211.59
PROD012951,Electronics,342.49,,BOGO,5.0,Illinois,Summer,Premium,2022-10-19,1712.45,242.63,110.4,Out of Stock,4.0,2.0,342.49
PROD012952,Beauty,184.45,20.0,Discount,1.0,Florida,Summer,Premium,2023-08-10,147.56,337.62,479.94,In Stock,3.0,1.0,147.56
PROD012953,Beauty,388.16,0.0,Cashback,4.0,New York,Winter,Regular,2022-02-24,1552.64,226.55,836.83,In Stock,4.0,,388.16
PROD012954,Clothing,232.08,15.0,Cashback,2.0,New York,Fall,Budget,2023-12-27,394.536,406.13,392.88,Out of Stock,3.0,,197.268
PROD012955,Electronics,115.64,0.0,Cashback,3.0,Florida,Fall,Regular,2022-10-10,346.92,212.07,209.62,In Stock,3.0,0.0,115.64
PROD012956,Furniture,438.36,,Cashback,2.0,California,Winter,Regular,2022-08-10,876.72,334.35,80.78,Out of Stock,4.0,1.0,438.36
PROD012957,Electronics,129.74,10.0,None,5.0,New York,Winter,Budget,2023-11-24,583.83,40.99,958.07,Out of Stock,2.0,,116.766
PROD012958,Groceries,407.15,10.0,None,1.0,Florida,Winter,Loyalty,2022-03-22,366.435,395.01,354.15,In Stock,,,366.435
PROD012959,Clothing,400.46,10.0,Discount,5.0,California,Summer,Premium,2023-01-05,1802.07,413.44,377.34,In Stock,2.0,1.0,360.414
PROD012960,Groceries,179.55,0.0,None,4.0,Florida,Spring,Regular,2022-03-24,718.2,358.36,791.0,In Stock,1.0,0.0,179.55
PROD012961,Beauty,460.64,20.0,BOGO,,California,Spring,Loyalty,2023-12-30,,76.95,713.75,Out of Stock,,,368.512
PROD012962,Furniture,81.58,,Cashback,4.0,California,Winter,Budget,2022-04-05,326.32,116.83,685.0,In Stock,2.0,1.0,81.58
PROD012963,Furniture,,15.0,Discount,2.0,Florida,Spring,Regular,2022-01-20,72.488,175.34,986.85,Out of Stock,,1.0,36.244
PROD012964,Beauty,89.41,10.0,Cashback,3.0,California,Fall,Regular,2022-11-30,241.40699999999998,288.99,285.66,Out of Stock,4.0,0.0,80.469
PROD012965,Clothing,168.82,20.0,Cashback,2.0,Texas,Spring,Premium,2023-02-22,270.112,491.45,392.54,In Stock,1.0,2.0,135.056
PROD012966,Furniture,409.8,5.0,Discount,2.0,Illinois,Winter,Loyalty,2023-06-12,778.62,315.64,552.55,Out of Stock,4.0,1.0,389.31
PROD012967,Groceries,277.65,5.0,Cashback,1.0,New York,Summer,Budget,2022-09-16,263.7675,386.91,27.16,In Stock,,,263.7675
PROD012968,Electronics,148.77,,BOGO,2.0,Illinois,Winter,Premium,2023-03-15,297.54,29.43,619.5,In Stock,4.0,2.0,148.77
PROD012969,Electronics,231.69,0.0,None,4.0,New York,Spring,Loyalty,2023-11-12,926.76,422.32,104.07,Out of Stock,3.0,,231.69
PROD012970,Furniture,298.33,15.0,Cashback,4.0,California,Fall,Premium,2022-01-19,1014.3219999999999,400.53,119.15,Out of Stock,4.0,1.0,253.58049999999997
PROD012971,Furniture,321.91,,None,1.0,Florida,Summer,Loyalty,2022-06-12,321.91,7.43,149.29,Out of Stock,2.0,1.0,321.91
PROD012972,Furniture,45.73,15.0,Discount,2.0,Florida,Summer,Regular,2022-05-09,77.741,419.5,292.47,In Stock,4.0,2.0,38.8705
PROD012973,Groceries,248.43,0.0,Discount,2.0,New York,Summer,Budget,2022-01-21,496.86,11.9,580.01,In Stock,,1.0,248.43
PROD012974,Electronics,165.69,20.0,BOGO,5.0,Illinois,Fall,Regular,2022-01-25,662.76,71.15,915.63,In Stock,3.0,2.0,132.552
PROD012975,Clothing,89.1,0.0,None,3.0,California,Spring,Premium,2022-10-07,267.29999999999995,70.13,35.03,In Stock,,1.0,89.1
PROD012976,Groceries,83.11,0.0,BOGO,1.0,Illinois,Fall,Premium,2022-06-02,83.11,125.84,882.15,In Stock,3.0,,83.11
PROD012977,Electronics,242.75,15.0,Discount,4.0,Florida,Fall,Loyalty,2023-04-19,825.35,232.18,803.63,Out of Stock,2.0,,206.3375
PROD012978,Groceries,377.0,,None,1.0,Florida,Summer,Regular,2023-02-02,377.0,243.86,431.68,In Stock,2.0,2.0,377.0
PROD012979,Electronics,,10.0,Cashback,,California,Fall,Regular,2022-11-27,,241.05,599.6,In Stock,5.0,,408.915
PROD012980,Clothing,312.48,20.0,Cashback,4.0,Illinois,Summer,Regular,2023-09-17,999.9360000000001,14.99,422.56,Out of Stock,3.0,2.0,249.98400000000004
PROD012981,Electronics,283.49,10.0,None,,Texas,Summer,Loyalty,2022-12-24,,201.55,233.09,Out of Stock,5.0,0.0,255.14100000000002
PROD012982,Groceries,381.59,5.0,Cashback,4.0,Florida,Winter,Loyalty,2022-06-18,1450.042,67.79,692.34,In Stock,4.0,2.0,362.5105
PROD012983,Clothing,496.07,10.0,Cashback,4.0,Florida,Spring,Budget,2022-09-30,1785.852,330.88,265.85,In Stock,,,446.463
PROD012984,Beauty,167.24,5.0,BOGO,,New York,Winter,Budget,2022-05-27,,132.47,262.93,In Stock,1.0,0.0,158.87800000000001
PROD012985,Groceries,85.24,10.0,None,4.0,Illinois,Winter,Loyalty,2022-11-24,306.864,190.96,615.19,In Stock,5.0,2.0,76.716
PROD012986,Groceries,394.34,15.0,Discount,3.0,New York,Spring,Budget,2022-03-03,1005.5669999999999,254.57,639.47,In Stock,5.0,2.0,335.18899999999996
PROD012987,Furniture,201.72,15.0,None,5.0,California,Fall,Premium,2023-10-22,857.31,91.99,31.7,Out of Stock,3.0,1.0,171.462
PROD012988,Beauty,131.12,0.0,Discount,3.0,Illinois,Summer,Loyalty,2022-12-04,393.36,188.01,237.79,In Stock,,2.0,131.12
PROD012989,Electronics,437.35,20.0,Discount,4.0,Illinois,Winter,Budget,2023-08-27,1399.5200000000002,213.24,607.49,Out of Stock,,,349.88000000000005
PROD012990,Groceries,475.35,5.0,Cashback,4.0,Illinois,Summer,Budget,2023-11-30,1806.33,329.63,484.28,In Stock,,0.0,451.5825
PROD012991,Electronics,284.05,0.0,Discount,1.0,Florida,Summer,Loyalty,2023-10-16,284.05,446.69,438.25,In Stock,1.0,2.0,284.05
PROD012992,Furniture,31.1,15.0,Discount,3.0,Florida,Spring,Premium,2023-07-08,79.305,304.25,146.89,Out of Stock,,2.0,26.435000000000002
PROD012993,Electronics,34.81,,Discount,5.0,Florida,Winter,Premium,2023-08-25,174.05,124.66,804.15,Out of Stock,5.0,1.0,34.81
PROD012994,Beauty,115.91,,Discount,,California,Summer,Premium,2023-12-30,,123.05,962.35,In Stock,,,115.91
PROD012995,Groceries,260.92,10.0,Discount,2.0,California,Winter,Premium,2023-10-08,469.65600000000006,390.75,551.47,Out of Stock,5.0,0.0,234.82800000000003
PROD012996,Clothing,138.26,15.0,Cashback,2.0,Florida,Fall,Loyalty,2023-03-04,235.04199999999997,433.81,80.67,Out of Stock,4.0,0.0,117.52099999999999
PROD012997,Beauty,221.64,5.0,None,1.0,California,Fall,Premium,2023-08-27,210.55799999999996,256.05,292.1,Out of Stock,3.0,,210.55799999999996
PROD012998,Electronics,34.13,,Cashback,3.0,Texas,Summer,Loyalty,2023-12-30,102.39000000000001,104.04,993.34,Out of Stock,4.0,1.0,34.13
PROD012999,Electronics,134.8,20.0,Cashback,,Florida,Summer,Premium,2023-11-26,,343.8,739.25,Out of Stock,2.0,2.0,107.84000000000002
PROD013000,Clothing,49.39,0.0,None,4.0,Florida,Winter,Budget,2022-11-19,197.56,111.45,42.66,In Stock,3.0,0.0,49.39
PROD013001,Clothing,287.32,20.0,None,2.0,California,Spring,Budget,2023-08-08,459.712,468.0,114.12,In Stock,4.0,2.0,229.856
PROD013002,Beauty,45.66,15.0,Discount,2.0,Florida,Summer,Regular,2022-06-02,77.62199999999999,391.79,3.45,Out of Stock,,0.0,38.81099999999999
PROD013003,Furniture,68.81,10.0,None,,Texas,Fall,Loyalty,2023-08-19,,62.95,409.05,Out of Stock,3.0,0.0,61.929
PROD013004,Clothing,76.03,5.0,None,2.0,New York,Fall,Budget,2023-03-31,144.457,164.16,636.82,In Stock,3.0,,72.2285
PROD013005,Clothing,284.29,10.0,Discount,4.0,New York,Spring,Loyalty,2022-09-02,1023.4440000000001,43.21,956.41,In Stock,3.0,1.0,255.86100000000002
PROD013006,Groceries,163.34,20.0,None,2.0,Florida,Spring,Premium,2023-09-18,261.344,466.33,321.41,In Stock,4.0,2.0,130.672
PROD013007,Furniture,445.03,,Cashback,,Texas,Fall,Premium,2022-08-08,,239.44,246.6,In Stock,3.0,1.0,445.03
PROD013008,Clothing,114.58,20.0,Discount,5.0,Illinois,Spring,Regular,2022-05-11,458.32,439.87,967.52,In Stock,5.0,0.0,91.664
PROD013009,Furniture,348.89,20.0,Cashback,1.0,Florida,Summer,Regular,2023-01-08,279.112,435.52,485.84,Out of Stock,4.0,2.0,279.112
PROD013010,Clothing,173.65,5.0,Cashback,2.0,Texas,Summer,Regular,2022-10-30,329.935,407.02,938.51,Out of Stock,5.0,2.0,164.9675
PROD013011,Furniture,355.05,5.0,Discount,,New York,Fall,Regular,2022-08-02,,314.61,603.82,Out of Stock,5.0,0.0,337.2975
PROD013012,Groceries,104.85,,None,4.0,New York,Fall,Loyalty,2023-03-20,419.4,336.82,210.37,In Stock,2.0,0.0,104.85
PROD013013,Clothing,471.09,10.0,Discount,4.0,California,Fall,Loyalty,2023-03-15,1695.924,390.88,168.59,Out of Stock,5.0,1.0,423.981
PROD013014,Clothing,436.02,5.0,Cashback,2.0,Texas,Winter,Loyalty,2023-03-21,828.4379999999999,461.27,258.52,Out of Stock,,2.0,414.21899999999994
PROD013015,Electronics,190.68,10.0,BOGO,4.0,Texas,Spring,Budget,2023-10-29,686.4480000000001,168.15,703.72,In Stock,4.0,,171.61200000000002
PROD013016,Beauty,127.59,,BOGO,,Texas,Summer,Premium,2023-05-27,,446.96,646.14,Out of Stock,1.0,,127.59
PROD013017,Clothing,84.71,20.0,Cashback,5.0,Illinois,Fall,Loyalty,2023-08-13,338.84000000000003,236.67,54.58,Out of Stock,5.0,1.0,67.768
PROD013018,Electronics,145.74,,BOGO,1.0,New York,Winter,Premium,2023-10-28,145.74,456.15,150.0,In Stock,3.0,0.0,145.74
PROD013019,Furniture,39.81,10.0,Cashback,4.0,Illinois,Summer,Regular,2022-08-13,143.316,9.32,808.7,Out of Stock,4.0,1.0,35.829
PROD013020,Electronics,69.77,0.0,Cashback,2.0,New York,Fall,Premium,2023-08-22,139.54,157.85,576.39,In Stock,5.0,2.0,69.77
PROD013021,Furniture,220.02,5.0,None,4.0,Texas,Fall,Premium,2023-04-17,836.076,382.49,480.92,In Stock,1.0,1.0,209.019
PROD013022,Beauty,87.95,5.0,None,2.0,California,Spring,Regular,2023-06-16,167.105,18.42,80.71,Out of Stock,4.0,2.0,83.5525
PROD013023,Beauty,139.2,5.0,None,1.0,New York,Summer,Loyalty,2022-07-23,132.23999999999998,383.48,301.44,In Stock,5.0,1.0,132.23999999999998
PROD013024,Clothing,258.01,0.0,Discount,1.0,Illinois,Fall,Budget,2023-08-13,258.01,304.75,552.55,In Stock,3.0,2.0,258.01
PROD013025,Clothing,74.66,,None,,Florida,Fall,Budget,2023-04-22,,56.02,10.22,Out of Stock,,1.0,74.66
PROD013026,Electronics,201.95,15.0,Discount,4.0,Texas,Summer,Loyalty,2023-12-03,686.63,98.0,424.78,In Stock,2.0,0.0,171.6575
PROD013027,Furniture,126.8,,None,5.0,Illinois,Fall,Premium,2022-01-26,634.0,69.36,36.42,Out of Stock,2.0,1.0,126.8
PROD013028,Groceries,135.41,20.0,Discount,1.0,Florida,Winter,Regular,2022-11-24,108.328,355.83,189.1,In Stock,,0.0,108.328
PROD013029,Beauty,206.77,10.0,Cashback,,New York,Spring,Regular,2023-04-12,,37.41,945.86,Out of Stock,1.0,0.0,186.09300000000002
PROD013030,Furniture,39.13,10.0,None,3.0,California,Summer,Budget,2022-08-03,105.65100000000001,351.62,587.98,Out of Stock,2.0,2.0,35.217000000000006
PROD013031,Beauty,301.42,5.0,Discount,,Illinois,Winter,Loyalty,2023-03-28,,108.84,340.18,In Stock,3.0,0.0,286.349
